timestamp,contract_symbol,exit_price,reason,pnl
2026-05-20T00:08:48.875025,SPY260519P00733000,2.14,take_profit (83.3%),6596.00
2026-05-20T00:21:45.226483,SPY260519C00737000,0.34,stop_loss (-44.4%),-3612.00
2026-05-20T00:27:31.450236,SPY260519P00732000,1.45,"trailing_stop (peak=74.1%, dropped 29.2% from peak)",1728.00
2026-05-20T00:39:42.719382,QQQ260519P00698000,2.46,stop_loss (-40.1%),-3340.00
