timestamp,contract_symbol,exit_price,reason,pnl
2026-06-09T00:26:20.083776,QQQ260608P00713000,1.22,stop_loss (-40.9%),-2580.00
2026-06-09T00:27:20.115120,SPY260608P00740000,0.92,stop_loss (-40.7%),-2752.00
2026-06-09T00:36:38.736467,QQQ260608P00714000,0.76,stop_loss (-41.4%),-2668.00
2026-06-09T00:46:49.973075,SPY260608P00741000,0.71,stop_loss (-42.8%),-2700.00
