timestamp,contract_symbol,exit_price,reason,pnl
2026-06-27T01:15:17.013010,QQQ260626C00709000,2.44,stop_loss (-44.1%),-1990.00
2026-06-27T01:23:19.597252,SPY260626C00733000,1.97,take_profit (77.9%),3526.00
2026-06-27T01:33:50.291027,SPY260626C00734000,1.86,"trailing_stop (peak=70.5%, dropped 25.1% from peak)",1400.00
2026-06-27T01:39:13.346596,SPY260626C00732000,4.23,take_profit (75.0%),3620.00
