timestamp,contract_symbol,exit_price,reason,pnl
2026-06-06T00:19:13.329903,QQQ260605P00727000,2.11,stop_loss (-41.0%),-2584.00
2026-06-06T00:19:54.085923,SPY260605P00750000,1.08,stop_loss (-42.7%),-2805.00
2026-06-06T00:23:01.764162,QQQ260605P00724000,1.51,take_profit (76.7%),4355.00
2026-06-06T00:25:48.386566,SPY260605P00748000,1.00,take_profit (76.3%),4472.00
