timestamp,underlying,direction,contract_symbol,contract_type,strike,expiry,qty,entry_mid,entry_ask,fill_price,total_cost,target_pct,actual_pct,spread_pct,reason,order_id
2026-06-05T00:01:28.859232,QQQ,short,QQQ260604P00733000,put,733.0,2026-06-04,39,1.52,1.54,1.47,6006.00,7.00,6.95,1.97,QQQ ORB-short px=733.83 OR=734.07-737.81 contract=QQQ260604P00733000 mid=1.52 spr=2.0%,c3cc527a-35dc-44e6-87d7-f23a5d4e8c5e
2026-06-05T00:14:24.293611,SPY,long,SPY260604C00755000,call,755.0,2026-06-04,103,0.58,0.59,0.58,6077.00,7.00,6.98,1.71,SPY ORB-long px=753.55 OR=751.47-753.39 contract=SPY260604C00755000 mid=0.58 spr=1.7%,39986e6b-45ef-460d-9ebc-17738a8320f2
2026-06-05T00:21:36.838540,QQQ,short,QQQ260604P00732000,put,732.0,2026-06-04,72,0.84,0.85,0.87,6120.00,7.00,7.00,2.38,QQQ ORB-short px=733.21 OR=734.07-737.81 contract=QQQ260604P00732000 mid=0.84 spr=2.4%,971e666a-cfc1-4966-be76-46d8ad887e8e
2026-06-05T00:31:16.263193,SPY,long,SPY260604C00754000,call,754.0,2026-06-04,54,1.10,1.10,1.09,5940.00,7.00,6.99,0.91,SPY ORB-long px=753.48 OR=751.47-753.39 contract=SPY260604C00754000 mid=1.10 spr=0.9%,1a52cc93-b3c6-41f5-ba2e-fec8f4fa7654
