timestamp,contract_symbol,exit_price,reason,pnl
2026-06-04T00:12:43.564795,QQQ260603P00743000,1.23,stop_loss (-41.6%),-2852.00
2026-06-04T00:15:23.061300,QQQ260603P00742000,0.84,stop_loss (-41.6%),-2672.00
2026-06-04T00:43:30.371605,QQQ260603P00744000,0.92,stop_loss (-41.1%),-2706.00
2026-06-04T02:48:48.050221,QQQ260603P00741000,0.69,stop_loss (-47.7%),-2944.00
