timestamp,contract_symbol,exit_price,reason,pnl
2026-05-14T00:22:43.138800,QQQ260513P00706000,1.23,stop_loss (-40.7%),-2924.00
2026-05-14T00:22:57.880236,QQQ260513P00705000,0.92,stop_loss (-42.5%),-2967.00
2026-05-14T02:24:31.669482,QQQ260513C00711000,3.13,take_profit (82.3%),5244.00
2026-05-14T02:24:32.298856,QQQ260513C00712000,2.45,take_profit (88.9%),6042.00
