timestamp,contract_symbol,exit_price,reason,pnl
2026-05-23T00:34:26.330795,QQQ260522P00716000,1.09,stop_loss (-40.5%),-3225.00
2026-05-23T00:59:02.901677,QQQ260522P00715000,0.43,stop_loss (-41.2%),-3131.00
2026-05-23T02:18:11.817014,QQQ260522C00722000,0.58,stop_loss (-43.2%),-3195.00
