timestamp,contract_symbol,exit_price,reason,pnl
2026-06-30T00:06:47.208196,QQQ260629C00719000,0.50,stop_loss (-42.0%),-2257.00
2026-06-30T00:08:13.510805,QQQ260629C00718000,0.54,stop_loss (-41.3%),-2257.00
2026-06-30T00:28:12.014298,QQQ260629P00711000,3.07,stop_loss (-40.8%),-1989.00
2026-06-30T00:28:56.663640,QQQ260629P00710000,2.55,stop_loss (-41.7%),-2035.00
