timestamp,contract_symbol,exit_price,reason,pnl
2026-06-11T00:37:52.801398,QQQ260610C00707000,4.62,"trailing_stop (peak=63.5%, dropped 25.7% from peak)",1110.00
2026-06-11T00:55:44.485373,SPY260610C00737000,1.36,stop_loss (-40.9%),-2375.00
2026-06-11T00:56:03.832841,SPY260610C00738000,0.91,stop_loss (-47.7%),-2856.00
2026-06-11T01:00:38.806286,QQQ260610C00710000,0.93,stop_loss (-42.5%),-2516.00
