timestamp,contract_symbol,exit_price,reason,pnl
2026-05-29T00:10:03.808117,QQQ260528P00727000,1.02,stop_loss (-43.1%),-3432.00
2026-05-29T00:10:04.472954,QQQ260528P00726000,0.78,stop_loss (-42.1%),-3599.00
2026-05-29T01:04:07.871684,QQQ260528C00733000,2.19,take_profit (77.0%),5985.00
2026-05-29T01:15:28.628035,QQQ260528C00734000,1.21,"trailing_stop (peak=71.6%, dropped 27.0% from peak)",1896.00
