timestamp,contract_symbol,exit_price,reason,pnl
2026-05-15T00:59:14.037916,QQQ260514C00720000,1.67,"trailing_stop (peak=51.6%, dropped 28.7% from peak)",576.00
2026-05-15T01:26:47.024041,QQQ260514C00721000,2.13,take_profit (75.4%),5642.00
2026-05-15T02:27:08.985490,QQQ260514C00719000,2.58,"trailing_stop (peak=73.2%, dropped 27.8% from peak)",1785.00
2026-05-15T02:28:40.180755,QQQ260514C00722000,0.90,stop_loss (-42.0%),-3432.00
