timestamp,contract_symbol,exit_price,reason,pnl
2026-07-10T00:10:37.374016,QQQ260709C00722000,1.57,stop_loss (-42.5%),-2106.00
2026-07-10T00:11:30.542860,SPY260709C00749000,0.83,stop_loss (-40.2%),-2100.00
2026-07-10T00:16:01.522098,SPY260709C00750000,0.30,stop_loss (-40.9%),-2150.00
2026-07-10T00:16:13.289289,QQQ260709C00723000,0.64,stop_loss (-40.9%),-1978.00
