timestamp,contract_symbol,exit_price,reason,pnl
2026-07-25T00:09:45.332284,QQQ260724P00688000,2.40,stop_loss (-40.3%),-1494.00
2026-07-25T00:18:40.801185,QQQ260724P00685000,2.41,take_profit (76.6%),2912.00
2026-07-25T00:39:28.594201,QQQ260724P00686000,3.25,take_profit (86.6%),3427.00
2026-07-25T00:49:44.619149,QQQ260724P00687000,3.05,"trailing_stop (peak=53.6%, dropped 26.8% from peak)",403.00
