timestamp,contract_symbol,exit_price,reason,pnl
2026-05-30T00:15:42.740715,QQQ260529C00741000,1.15,stop_loss (-40.8%),-3402.00
2026-05-30T00:17:08.428960,QQQ260529C00740000,1.38,stop_loss (-43.1%),-3531.00
2026-05-30T00:39:53.386246,QQQ260529C00742000,0.44,stop_loss (-41.4%),-3360.00
2026-05-30T00:53:31.904612,QQQ260529P00736000,1.12,stop_loss (-42.1%),-3071.00
