timestamp,contract_symbol,exit_price,reason,pnl
2026-05-12T00:27:38.704023,SPY260511C00739000,0.94,"trailing_stop (peak=51.1%, dropped 29.7% from peak)",405.00
2026-05-12T00:32:15.669565,SPY260511C00740000,0.31,stop_loss (-40.6%),-3190.00
2026-05-12T01:15:18.984663,SPY260511C00741000,0.17,stop_loss (-41.7%),-2873.00
2026-05-12T01:24:34.532465,QQQ260511P00708000,0.36,stop_loss (-40.2%),-2950.00
