timestamp,contract_symbol,exit_price,reason,pnl
2026-06-19T00:07:46.120347,SPY260618P00743000,1.00,stop_loss (-41.6%),-2376.00
2026-06-19T00:09:11.402378,QQQ260618P00732000,1.13,stop_loss (-41.1%),-2324.00
2026-06-19T01:33:44.688499,QQQ260618C00739000,0.89,stop_loss (-40.3%),-2074.00
2026-06-19T01:33:45.249135,QQQ260618C00740000,0.59,stop_loss (-42.8%),-2295.00
