timestamp,contract_symbol,exit_price,reason,pnl
2026-07-24T00:32:59.348636,SPY260723C00743000,0.41,stop_loss (-41.5%),-1710.00
2026-07-24T00:33:14.405947,QQQ260723C00698000,1.01,stop_loss (-41.0%),-1584.00
2026-07-24T01:12:26.667286,QQQ260723P00692000,3.92,take_profit (77.3%),2720.00
2026-07-24T01:35:26.149374,QQQ260723P00691000,2.99,"trailing_stop (peak=56.3%, dropped 29.9% from peak)",286.00
