timestamp,contract_symbol,exit_price,reason,pnl
2026-05-08T00:15:17.344321,QQQ260507P00695000,0.49,stop_loss (-42.1%),-3040.00
2026-05-08T00:55:02.523377,QQQ260507C00698000,3.35,take_profit (80.5%),5032.00
2026-05-08T00:55:20.839470,QQQ260507C00699000,2.65,take_profit (79.4%),5148.00
2026-05-08T01:06:28.909430,QQQ260507C00701000,0.70,stop_loss (-43.8%),-3304.00
