timestamp,contract_symbol,exit_price,reason,pnl
2026-05-21T00:13:40.142255,SPY260520C00737000,0.94,stop_loss (-40.2%),-3072.00
2026-05-21T00:17:11.806517,SPY260520C00738000,2.38,take_profit (119.3%),9417.00
2026-05-21T00:53:48.733437,SPY260520P00733000,0.36,stop_loss (-43.0%),-3528.00
2026-05-21T01:16:26.056696,SPY260520C00739000,3.36,take_profit (83.2%),6556.00
