timestamp,contract_symbol,exit_price,reason,pnl
2026-07-22T00:18:47.565058,SPY260721P00743000,0.48,stop_loss (-42.6%),-2080.00
2026-07-22T00:19:04.567530,SPY260721P00744000,0.68,stop_loss (-42.2%),-1998.00
2026-07-22T00:31:53.184139,QQQ260721P00703000,0.88,stop_loss (-40.1%),-1764.00
2026-07-22T00:32:05.163068,QQQ260721P00702000,0.65,stop_loss (-40.0%),-1710.00
