timestamp,contract_symbol,exit_price,reason,pnl
2026-06-03T00:06:32.729563,QQQ260602P00739000,0.56,stop_loss (-43.5%),-3168.00
2026-06-03T00:25:14.902885,QQQ260602C00745000,0.85,stop_loss (-41.4%),-2989.00
2026-06-03T00:26:04.922302,QQQ260602C00744000,1.10,stop_loss (-41.8%),-2880.00
2026-06-03T00:41:00.035605,QQQ260602C00746000,0.59,"trailing_stop (peak=52.9%, dropped 25.2% from peak)",889.00
