timestamp,contract_symbol,exit_price,reason,pnl
2026-06-05T00:10:32.478108,QQQ260604P00733000,1.64,"trailing_stop (peak=68.7%, dropped 32.5% from peak)",663.00
2026-06-05T00:28:11.837154,QQQ260604P00732000,0.47,stop_loss (-43.1%),-2880.00
2026-06-05T01:07:40.667693,SPY260604C00755000,0.99,take_profit (75.0%),4223.00
2026-06-05T01:09:10.180825,SPY260604C00754000,1.96,take_profit (80.3%),4698.00
